facility_id,dataset_source,source_record_id,source_name,source_address,source_city,source_county,source_lat,source_lng,distance_meters,name_similarity,match_confidence,match_method
MRTIS_0098,EPA_FRS,110070627399,PINNACLE POLYMERS LLC - ADMINISTRATIVE BUILDING,1 EPSILON AVENUE,GARYVILLE,ST. JOHN THE BAPTIST,30.070278,-90.606667,2891.6,0.172,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110062461777,PINNACLE POLYMERS OFFSITE WARE,573 WEST 10TH AVENUE,RESERVE,ST. JOHN THE BAPTIST,30.07173,-90.56448,2684.2,0.178,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110055249306,"PROGRESSIVE WASTE SOLUTIONS OF LA, INC.",136 POWER BLVD,RESERVE,ST. JOHN THE BAPTIST,30.07431,-90.56618,2803.0,0.292,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110071882505,RESERVE,ROSENWALD ST,RESERVE,ST. JOHN THE BAPTIST,30.065959,-90.574888,1564.7,0.636,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110070057970,RESERVE,474 W 19TH ST,RESERVE,ST. JOHN THE BAPTIST PARISH,30.06793,-90.57826,1631.7,0.636,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110070863727,RESERVE ANCHORAGE,MILE MARKER 137.0 - 137.5,EDGARD,ST. JOHN THE BAPTIST PARISH,30.047247,-90.555055,2818.8,0.438,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110024567743,RIVERSIDE MOBILE ESTATES,LLC,RESERVE,ST. JOHN THE BAPTIST,30.060556,-90.576111,1012.0,0.359,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110006808133,RONNY'S TRUCK & TRAILER REPAIR,501 W 19TH STREET,RESERVE,ST. JOHN THE BAPTIST,30.07045,-90.57843,1896.9,0.356,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110072111505,SOUTHERN CHEM,456 TERRE HAUTE RD,RESERVE,ST. JOHN THE BAPTIST PARISH,30.072799,-90.587071,2130.1,0.286,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110063159246,"SOUTHERN CHEM INDUSTRIES, INC",456 TERRE HAUTE RD,RESERVE,ST. JOHN THE BAPTIST,30.07183,-90.58593,2007.3,0.256,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110062437411,ST JOHN CENTRAL WASTEWATER PLANT,472 W 1ST ST,EDGARD,ST. JOHN THE BAPTIST PARISH,30.031575,-90.590731,2585.5,0.298,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110011184100,ST JOHN THE BAPTIST PARISH LIONS WTP,2062 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.056313,-90.57981,429.1,0.196,LOW,spatial+fuzzy_name
MRTIS_0098,EPA_FRS,110071723335,STERICYCLE INC,517 W 19TH ST,RESERVE,ST. JOHN THE BAPTIST PARISH,30.07061,-90.57844,1913.9,0.32,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110062365426,ADM GRAIN COMPANY-RESERVE,2032 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.05628,-90.57888,2591.2,0.4,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110070115333,ADM GRAIN RIVER SYSTEM INC - RESERVE FACILITY,2031 HIGHWAY 44,RESERVE,ST. JOHN THE BAPTIST,30.056335,-90.576146,2832.3,0.271,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110070863728,ADM RESERVE,2032 LA-44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.054348,-90.577807,2600.4,0.345,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110033135328,AIR PRODUCTS & CHEMICALS INC,4663 W HWY 61,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.06273,-90.58819,2344.2,0.143,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110071882506,AIR PRODUCTS & CHEMICALS INC - GARYVILLE HYDROGEN PRODUCTION FAC - STEAM METHANE,4663 AIRLINE HWY W (WITHIN MARATHON PETROLEUM),GARYVILLE,ST. JOHN THE BAPTIST,30.06273,-90.58819,2344.2,0.255,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110072133429,CARGILL INC - TERRE HAUTE MARINE FACILITY,2154 & 2262 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.055833,-90.584444,2097.0,0.218,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110070863729,CARGILL RESERVE,2154 LA-44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.055482,-90.583615,2146.2,0.424,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110007040095,"CARGILL, INC. OILSEEDS TERMINAL",2262 HWY 44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.05469,-90.58745,1784.3,0.326,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110071044624,CHAMPIONX -- GARYVILLE FACILITY,3650 HIGHWAY 44,MOUNT AIRY,ST. JOHN THE BAPTIST PARISH,30.046657,-90.633117,2894.0,0.531,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110069508465,EVONIK CORPORATION,3599 HWY 44,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.0429,-90.62751,2379.2,0.323,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110070668199,FILL MATERIALS LLC - GARYVILLE FACILITY,HWY 44 & HISTORIC MAIN ST (RIVER MILE 141.6),GARYVILLE,ST. JOHN THE BAPTIST,30.041886,-90.61245,1014.7,0.528,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110069236552,GARYVILLE ASPHALT,PO BOX S; OFF HIGHWAY 61,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.068813,-90.595366,2639.1,0.514,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110070226359,GARYVILLE REFINING LOGISTICS LLC,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.0637,-90.60222,1966.2,0.391,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110071882504,MARATHON PETROLEUM COMPANY LP - LOUISIANA REFINING DIVISION - GARYVILLE REFINERY,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST,30.06132,-90.59353,1931.5,0.391,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110041135580,MARATHON PETROLEUM COMPANY LP - LOUISIANA REFINING DIVISION - GARYVILLE REFINERY,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST,30.068813,-90.595366,2639.1,0.391,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110071070924,MPLX MT AIRY,LA-44,MOUNT AIRY,ST. JOHN THE BAPTIST PARISH,30.04804,-90.631361,2733.3,0.267,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110070144341,MPLX TERMINALS LLC - GARYVILLE TERMINAL,HWY 61 @ MARATHON AVE,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.06839,-90.59636,2568.3,0.453,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110071813946,"MT. AIRY TERMINAL, LLC - MT. AIRY 12"" COMPONENTS PIPELINE",SOUTH OF W. AIRLINE HWY & N OF MISSISSIPPI RIVER,GARYVILLE,ST. JOHN THE BAPTIST,30.068194,-90.617583,2833.1,0.338,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110000547953,PINNACLE POLYMERS,1 PINNACLE AVE,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.071313,-90.6087,2863.0,0.171,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110070627399,PINNACLE POLYMERS LLC - ADMINISTRATIVE BUILDING,1 EPSILON AVENUE,GARYVILLE,ST. JOHN THE BAPTIST,30.070278,-90.606667,2718.3,0.262,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110062437411,ST JOHN CENTRAL WASTEWATER PLANT,472 W 1ST ST,EDGARD,ST. JOHN THE BAPTIST PARISH,30.031575,-90.590731,1998.1,0.16,LOW,spatial+fuzzy_name
MRTIS_0099,EPA_FRS,110011184100,ST JOHN THE BAPTIST PARISH LIONS WTP,2062 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.056313,-90.57981,2512.7,0.222,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110062365426,ADM GRAIN COMPANY-RESERVE,2032 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.05628,-90.57888,2591.2,0.4,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110070115333,ADM GRAIN RIVER SYSTEM INC - RESERVE FACILITY,2031 HIGHWAY 44,RESERVE,ST. JOHN THE BAPTIST,30.056335,-90.576146,2832.3,0.271,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110070863728,ADM RESERVE,2032 LA-44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.054348,-90.577807,2600.4,0.345,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110033135328,AIR PRODUCTS & CHEMICALS INC,4663 W HWY 61,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.06273,-90.58819,2344.2,0.143,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110071882506,AIR PRODUCTS & CHEMICALS INC - GARYVILLE HYDROGEN PRODUCTION FAC - STEAM METHANE,4663 AIRLINE HWY W (WITHIN MARATHON PETROLEUM),GARYVILLE,ST. JOHN THE BAPTIST,30.06273,-90.58819,2344.2,0.255,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110072133429,CARGILL INC - TERRE HAUTE MARINE FACILITY,2154 & 2262 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.055833,-90.584444,2097.0,0.218,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110070863729,CARGILL RESERVE,2154 LA-44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.055482,-90.583615,2146.2,0.424,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110007040095,"CARGILL, INC. OILSEEDS TERMINAL",2262 HWY 44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.05469,-90.58745,1784.3,0.326,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110071044624,CHAMPIONX -- GARYVILLE FACILITY,3650 HIGHWAY 44,MOUNT AIRY,ST. JOHN THE BAPTIST PARISH,30.046657,-90.633117,2894.0,0.531,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110069508465,EVONIK CORPORATION,3599 HWY 44,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.0429,-90.62751,2379.2,0.323,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110070668199,FILL MATERIALS LLC - GARYVILLE FACILITY,HWY 44 & HISTORIC MAIN ST (RIVER MILE 141.6),GARYVILLE,ST. JOHN THE BAPTIST,30.041886,-90.61245,1014.7,0.528,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110069236552,GARYVILLE ASPHALT,PO BOX S; OFF HIGHWAY 61,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.068813,-90.595366,2639.1,0.514,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110070226359,GARYVILLE REFINING LOGISTICS LLC,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.0637,-90.60222,1966.2,0.391,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110071882504,MARATHON PETROLEUM COMPANY LP - LOUISIANA REFINING DIVISION - GARYVILLE REFINERY,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST,30.06132,-90.59353,1931.5,0.391,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110041135580,MARATHON PETROLEUM COMPANY LP - LOUISIANA REFINING DIVISION - GARYVILLE REFINERY,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST,30.068813,-90.595366,2639.1,0.391,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110071070924,MPLX MT AIRY,LA-44,MOUNT AIRY,ST. JOHN THE BAPTIST PARISH,30.04804,-90.631361,2733.3,0.267,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110070144341,MPLX TERMINALS LLC - GARYVILLE TERMINAL,HWY 61 @ MARATHON AVE,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.06839,-90.59636,2568.3,0.453,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110071813946,"MT. AIRY TERMINAL, LLC - MT. AIRY 12"" COMPONENTS PIPELINE",SOUTH OF W. AIRLINE HWY & N OF MISSISSIPPI RIVER,GARYVILLE,ST. JOHN THE BAPTIST,30.068194,-90.617583,2833.1,0.338,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110000547953,PINNACLE POLYMERS,1 PINNACLE AVE,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.071313,-90.6087,2863.0,0.171,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110070627399,PINNACLE POLYMERS LLC - ADMINISTRATIVE BUILDING,1 EPSILON AVENUE,GARYVILLE,ST. JOHN THE BAPTIST,30.070278,-90.606667,2718.3,0.262,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110062437411,ST JOHN CENTRAL WASTEWATER PLANT,472 W 1ST ST,EDGARD,ST. JOHN THE BAPTIST PARISH,30.031575,-90.590731,1998.1,0.16,LOW,spatial+fuzzy_name
MRTIS_0100,EPA_FRS,110011184100,ST JOHN THE BAPTIST PARISH LIONS WTP,2062 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.056313,-90.57981,2512.7,0.222,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110062365426,ADM GRAIN COMPANY-RESERVE,2032 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.05628,-90.57888,2591.2,0.4,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110070115333,ADM GRAIN RIVER SYSTEM INC - RESERVE FACILITY,2031 HIGHWAY 44,RESERVE,ST. JOHN THE BAPTIST,30.056335,-90.576146,2832.3,0.271,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110070863728,ADM RESERVE,2032 LA-44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.054348,-90.577807,2600.4,0.345,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110033135328,AIR PRODUCTS & CHEMICALS INC,4663 W HWY 61,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.06273,-90.58819,2344.2,0.143,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110071882506,AIR PRODUCTS & CHEMICALS INC - GARYVILLE HYDROGEN PRODUCTION FAC - STEAM METHANE,4663 AIRLINE HWY W (WITHIN MARATHON PETROLEUM),GARYVILLE,ST. JOHN THE BAPTIST,30.06273,-90.58819,2344.2,0.255,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110072133429,CARGILL INC - TERRE HAUTE MARINE FACILITY,2154 & 2262 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.055833,-90.584444,2097.0,0.218,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110070863729,CARGILL RESERVE,2154 LA-44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.055482,-90.583615,2146.2,0.424,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110007040095,"CARGILL, INC. OILSEEDS TERMINAL",2262 HWY 44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.05469,-90.58745,1784.3,0.326,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110071044624,CHAMPIONX -- GARYVILLE FACILITY,3650 HIGHWAY 44,MOUNT AIRY,ST. JOHN THE BAPTIST PARISH,30.046657,-90.633117,2894.0,0.531,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110069508465,EVONIK CORPORATION,3599 HWY 44,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.0429,-90.62751,2379.2,0.323,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110070668199,FILL MATERIALS LLC - GARYVILLE FACILITY,HWY 44 & HISTORIC MAIN ST (RIVER MILE 141.6),GARYVILLE,ST. JOHN THE BAPTIST,30.041886,-90.61245,1014.7,0.528,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110069236552,GARYVILLE ASPHALT,PO BOX S; OFF HIGHWAY 61,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.068813,-90.595366,2639.1,0.514,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110070226359,GARYVILLE REFINING LOGISTICS LLC,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.0637,-90.60222,1966.2,0.391,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110071882504,MARATHON PETROLEUM COMPANY LP - LOUISIANA REFINING DIVISION - GARYVILLE REFINERY,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST,30.06132,-90.59353,1931.5,0.391,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110041135580,MARATHON PETROLEUM COMPANY LP - LOUISIANA REFINING DIVISION - GARYVILLE REFINERY,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST,30.068813,-90.595366,2639.1,0.391,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110071070924,MPLX MT AIRY,LA-44,MOUNT AIRY,ST. JOHN THE BAPTIST PARISH,30.04804,-90.631361,2733.3,0.267,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110070144341,MPLX TERMINALS LLC - GARYVILLE TERMINAL,HWY 61 @ MARATHON AVE,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.06839,-90.59636,2568.3,0.453,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110071813946,"MT. AIRY TERMINAL, LLC - MT. AIRY 12"" COMPONENTS PIPELINE",SOUTH OF W. AIRLINE HWY & N OF MISSISSIPPI RIVER,GARYVILLE,ST. JOHN THE BAPTIST,30.068194,-90.617583,2833.1,0.338,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110000547953,PINNACLE POLYMERS,1 PINNACLE AVE,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.071313,-90.6087,2863.0,0.171,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110070627399,PINNACLE POLYMERS LLC - ADMINISTRATIVE BUILDING,1 EPSILON AVENUE,GARYVILLE,ST. JOHN THE BAPTIST,30.070278,-90.606667,2718.3,0.262,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110062437411,ST JOHN CENTRAL WASTEWATER PLANT,472 W 1ST ST,EDGARD,ST. JOHN THE BAPTIST PARISH,30.031575,-90.590731,1998.1,0.16,LOW,spatial+fuzzy_name
MRTIS_0101,EPA_FRS,110011184100,ST JOHN THE BAPTIST PARISH LIONS WTP,2062 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.056313,-90.57981,2512.7,0.222,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110062365426,ADM GRAIN COMPANY-RESERVE,2032 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.05628,-90.57888,1284.3,0.333,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070115333,ADM GRAIN RIVER SYSTEM INC - RESERVE FACILITY,2031 HIGHWAY 44,RESERVE,ST. JOHN THE BAPTIST,30.056335,-90.576146,1531.3,0.327,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070863728,ADM RESERVE,2032 LA-44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.054348,-90.577807,1315.1,0.4,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110055198254,AGRI SOUTH LLC,469 W. 19TH STREET,RESERVE,ST. JOHN THE BAPTIST,30.06927,-90.57835,2310.5,0.083,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110033135328,AIR PRODUCTS & CHEMICALS INC,4663 W HWY 61,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.06273,-90.58819,1261.4,0.105,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110071882506,AIR PRODUCTS & CHEMICALS INC - GARYVILLE HYDROGEN PRODUCTION FAC - STEAM METHANE,4663 AIRLINE HWY W (WITHIN MARATHON PETROLEUM),GARYVILLE,ST. JOHN THE BAPTIST,30.06273,-90.58819,1261.4,0.267,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110003287176,ALPHACHEM INC.,494 W 19TH ST,RESERVE,ST. JOHN THE BAPTIST PARISH,30.07019,-90.57841,2394.8,0.087,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070236700,"APPLIED SPECIALTIES, INC. - RESERVE PLANT",452 TERRE HAUTE RD,RESERVE,ST. JOHN THE BAPTIST,30.072695,-90.587055,2370.1,0.286,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110037582700,ASSOCIATED TERMINALS AT GLOBALPLEX LLC,155 W 10TH ST,RESERVE,ST. JOHN THE BAPTIST,30.057371,-90.564038,2682.1,0.167,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110071437494,B&K CONSTRUCTION COMPANY LLC - WSLP-107 LEVEE,239 GODCHAUX CANAL RD,RESERVE,ST. JOHN THE BAPTIST,30.05822,-90.56406,2703.9,0.245,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110072133429,CARGILL INC - TERRE HAUTE MARINE FACILITY,2154 & 2262 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.055833,-90.584444,791.5,0.235,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070863729,CARGILL RESERVE,2154 LA-44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.055482,-90.583615,837.1,0.414,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110007040095,"CARGILL, INC. OILSEEDS TERMINAL",2262 HWY 44,RESERVE,ST. JOHN THE BAPTIST PARISH,30.05469,-90.58745,487.0,0.308,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070505014,"CYCLE CONSTRUCTION COMPANY, LLC",155 WEST 10TH ST.,RESERVE,ST. JOHN THE BAPTIST,30.057371,-90.564038,2682.1,0.235,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070258341,ENTERGY LOUISIANA LLC- RESERVE SERVICE CENTER,4317 W. AIRLINE HWY,RESERVE,ST. JOHN THE BAPTIST,30.076389,-90.583611,2841.7,0.218,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110071723305,EVONIK CORP - RESERVE PLANT,474 W 19TH ST,RESERVE,ST. JOHN THE BAPTIST PARISH,30.07183,-90.574632,2746.1,0.167,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070668199,FILL MATERIALS LLC - GARYVILLE FACILITY,HWY 44 & HISTORIC MAIN ST (RIVER MILE 141.6),GARYVILLE,ST. JOHN THE BAPTIST,30.041886,-90.61245,2323.9,0.49,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110069236552,GARYVILLE ASPHALT,PO BOX S; OFF HIGHWAY 61,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.068813,-90.595366,1949.3,0.581,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070226359,GARYVILLE REFINING LOGISTICS LLC,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.0637,-90.60222,1711.9,0.429,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110001945414,KINDER MORGAN BULK TERMINALS INC - RESERVE FACILITY,1838 HWY 44,RESERVE,ST. JOHN THE BAPTIST,30.056052,-90.572147,1889.6,0.23,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110033633049,LAFARGE RESERVE PLANT,452 TERRE HAUTE RD.,RESERVE,ST. JOHN THE BAPTIST,30.072695,-90.587055,2370.1,0.171,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070835134,MARATHON PETROLEUM CO. LP- LA REFINING DIVISION,SUGARCANE RD,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.07318,-90.60275,2640.6,0.185,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110071882504,MARATHON PETROLEUM COMPANY LP - LOUISIANA REFINING DIVISION - GARYVILLE REFINERY,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST,30.06132,-90.59353,1097.6,0.295,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110041135580,MARATHON PETROLEUM COMPANY LP - LOUISIANA REFINING DIVISION - GARYVILLE REFINERY,4663 W AIRLINE HWY,GARYVILLE,ST. JOHN THE BAPTIST,30.068813,-90.595366,1949.3,0.295,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110024570739,MPLX TERMINALS LLC,MARATHON AVE @ US HWY 61,GARYVILLE,ST. JOHN THE BAPTIST,30.07626,-90.59685,2789.1,0.5,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070144341,MPLX TERMINALS LLC - GARYVILLE TERMINAL,HWY 61 @ MARATHON AVE,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.06839,-90.59636,1926.2,0.571,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110071723970,OAKLEY TRUCKING INC,191 TRANSPORT DR,RESERVE,ST. JOHN THE BAPTIST PARISH,30.070294,-90.581433,2270.7,0.207,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110000547953,PINNACLE POLYMERS,1 PINNACLE AVE,GARYVILLE,ST. JOHN THE BAPTIST PARISH,30.071313,-90.6087,2762.8,0.258,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070627399,PINNACLE POLYMERS LLC - ADMINISTRATIVE BUILDING,1 EPSILON AVENUE,GARYVILLE,ST. JOHN THE BAPTIST,30.070278,-90.606667,2553.4,0.246,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110071882505,RESERVE,ROSENWALD ST,RESERVE,ST. JOHN THE BAPTIST,30.065959,-90.574888,2227.8,0.286,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110070057970,RESERVE,474 W 19TH ST,RESERVE,ST. JOHN THE BAPTIST PARISH,30.06793,-90.57826,2190.7,0.286,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110024567743,RIVERSIDE MOBILE ESTATES,LLC,RESERVE,ST. JOHN THE BAPTIST,30.060556,-90.576111,1749.7,0.211,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110006808133,RONNY'S TRUCK & TRAILER REPAIR,501 W 19TH STREET,RESERVE,ST. JOHN THE BAPTIST,30.07045,-90.57843,2418.7,0.227,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110072111505,SOUTHERN CHEM,456 TERRE HAUTE RD,RESERVE,ST. JOHN THE BAPTIST PARISH,30.072799,-90.587071,2381.2,0.074,LOW,spatial+fuzzy_name
MRTIS_0102,EPA_FRS,110063159246,"SOUTHERN CHEM INDUSTRIES, INC",456 TERRE HAUTE RD,RESERVE,ST. JOHN THE BAPTIST,30.07183,-90.58593,2296.3,0.263,LOW,spatial+fuzzy_name
