registry_id,fac_name,fac_street,fac_city,fac_state,fac_zip,fac_county,fac_epa_region,latitude,longitude,naics_code,facility_type
110039204072,CONCRETE PIPE AND PRECAST - DUNN,451 WEBB RD,DUNN,NC,28334,HARNETT,4.0,35.34635,-78.54638,327332,Concrete Pipe
110005985791,OLDCASTLE INFRASTRUCTURE,3960 CEDAR CREEK ROAD,FAYETTEVILLE,NC,28301,CUMBERLAND,4.0,34.97797,-78.77221,327332,Concrete Pipe
110024867492,"STAY-RIGHT PRECAST CONCRETE, INCORPORATED",2675 US 1 HIGHWAY,FRANKLINTON,NC,27525,FRANKLIN,4.0,36.080741,-78.468175,327332,Concrete Pipe
110007123255,NC PRODUCTS CORPORATION - FUQUAY,US HIGHWAY 401,FUQUAY VARINA,NC,27526,WAKE,4.0,35.596316,-78.771033,327332,Concrete Pipe
110001484206,HYDRO CONDUIT CORPORATION,5601 PHARR MILL RD,HARRISBURG,NC,28075,CABARRUS,4.0,35.339116,-80.6116,327332,Concrete Pipe
110018589507,WATSON CONCRETE PIPE CO. INCORPORATED,2532 MORGANTON BOULEVARD,LENOIR,NC,28645,CALDWELL,4.0,35.88586,-81.58239,327332,Concrete Pipe
110001488346,CONCRETE PIPE INCORPORATED,20047 SILVER ROAD,OAKBORO,NC,28129,STANLY,4.0,35.224216,-80.337633,327332,Concrete Pipe
110001488863,OLDCASTLE INFRASTRUCTURE,920 WITHERS RD,RALEIGH,NC,27603,WAKE,4.0,35.730426,-78.663486,327332,Concrete Pipe
110009855442,HYDRO CONDUIT CORPORATION,827 BLAIR STREET,THOMASVILLE,NC,27360,DAVIDSON,4.0,35.887477,-80.069344,327332,Concrete Pipe
110018598711,HYDRO CONDUIT CORPORATION,208 RANDOPH ROAD,THOMASVILLE,NC,27360,DAVIDSON,4.0,35.87856,-80.07917,327332,Concrete Pipe
110002473252,POLYDRAIN INCORPORATED,259 MURDOCK ROAD,TROUTMAN,NC,28166,IREDELL,4.0,35.71755,-80.88641,327332,Concrete Pipe
110001482333,HYDRO CONDUIT CORPORATION,1600 THORNE AVENUE,WILSON,NC,27893,WILSON,4.0,35.70323,-77.91161,327332,Concrete Pipe
110071718830,HYDRO CONDUIT CORPORATION DBA RINKER MATERIALS CONCRETE PIPE,1600 THORNE AVENUE SOUTH,WILSON,NC,27893,WILSON,4.0,35.704733,-77.912383,327332,Concrete Pipe
110071434499,FOLEY PRODUCTS COMPANY - WINSTON-SALEM,11875 NC-150,WINSTON SALEM,NC,27127,DAVIDSON COUNTY,4.0,35.991967,-80.272182,327332,Concrete Pipe
110043570515,FOLTZ CONCRETE PIPE CO.,11875 NORTH NC HWY 150,WINSTON SALEM,NC,27127,FORSYTH,4.0,35.98988,-80.27242,327332,Concrete Pipe
110037837464,"CONCRETE SUPPLY CO., LLC - ABERDEEN",1250 HIGHWAY 5 WEST,ABERDEEN,NC,28315,MOORE,4.0,35.141816,-79.445983,32732,Other Cement Related
110006718141,ROANOKE CHOWAN READY MIX,108 WILLIFORD ROAD,AHOSKIE,NC,27910,HERTFORD,4.0,36.228483,-76.970283,32732,Other Cement Related
110001488319,"DEAN'S READY MIXED, INC.",517 OLD CHARLOTTE ROAD,ALBEMARLE,NC,28001,STANLY,4.0,35.345383,-80.203483,32732,Other Cement Related
110038053405,"SOUTHERN CONCRETE MATERIALS, INC. - ANDREWS PLANT",50 WHITTAKER LANE,ANDREWS,NC,28901,CHEROKEE,4.0,35.197433,-83.8334,32732,Other Cement Related
110054277073,SOUTHERN EQUIPMENT DBA READY MIX CONCRETE - PLANT 6,1501 E WILLIAMS ST,APEX,NC,27502,WAKE,4.0,35.71034,-78.83807,32732,Other Cement Related
110001496462,ASHEBORO READY MIX  INC.,524 W BAILEY ST,ASHEBORO,NC,27203,RANDOLPH,4.0,35.74474,-79.81976,32732,Other Cement Related
110009717299,"CHANDLER CONCRETE/PIEDMONT, INC. - ASHEBORO PLANT 108",205 WEST ACADEMY STREET,ASHEBORO,NC,27203,RANDOLPH,4.0,35.70347,-79.81658,32732,Other Cement Related
110054251527,SOUTHERN CONCRETE MATERIALS - POND RD.,80 POND ROAD,ASHEVILLE,NC,28806,BUNCOMBE,4.0,35.5458,-82.60318,32732,Other Cement Related
110054264416,SOUTHERN CONCRETE MATERIALS - ENKA,177 MONTGOMERY STREET,ASHEVILLE,NC,28806,BUNCOMBE,4.0,35.55993,-82.632119,32732,Other Cement Related
110031002037,SOUTHERN CONCRETE MATERIALS-BILTMORE PLANT,35 MEADOW RD,ASHEVILLE,NC,28803,BUNCOMBE,4.0,35.56645,-82.55351,32732,Other Cement Related
110001504131,READY MIXED CONCRETE CO. - AYDEN,3928 JOLLY ROAD,AYDEN,NC,28513,PITT,4.0,35.485705,-77.42846,32732,Other Cement Related
110006718098,S. T. WOOTEN CORPORATION - BEAUFORT,2600 HWY 101,BEAUFORT,NC,28516,CARTERET,4.0,34.82222,-76.67221,32732,Other Cement Related
110002359242,S. T. WOOTEN CORPORATION/BENSON PLANT,624 OLD ROBERTS RD,BENSON,NC,27504,JOHNSTON,4.0,35.52478,-78.55792,32732,Other Cement Related
110007121462,CHANDLER CONCRETE CO. - BISCOE  (CENTRAL CONCRETE CO. DBA),2271 OLD HIGHWAY 220 SOUTH,BISCOE,NC,27209,MONTGOMERY,4.0,35.3469,-79.779583,32732,Other Cement Related
110054251518,SOUTHERN CONCRETE MATERIALS - GROVESTONE,1555 GROVESTONE ROAD,BLACK MOUNTAIN,NC,28711,BUNCOMBE,4.0,35.60798,-82.36171,32732,Other Cement Related
110071719446,"WELLINGTON HAMRICK PRECAST, INC.",415 WEST COLLEGE ROAD,BOILING SPRINGS,NC,28017,CLEVELAND,4.0,35.2533,-81.6831,32732,Other Cement Related
110058302331,"CHANDLER CONCRETE CO., INC. - BOONE PLANT 501",3292 NC HWY 105 SOUTH,BOONE,NC,28607,WATAUGA,4.0,36.20651,-81.708954,32732,Other Cement Related
110006718221,"R H LOVEN CO, INC.",1996 HIGHWAY 421 NORTH,BOONE,NC,28607,WATAUGA,4.0,36.21666,-81.69999,32732,Other Cement Related
110007120169,"CHANDLER CONCRETE CO., INC.- BLOWING ROCK PLANT 502",3612 HIGHWAY 321,BOONE,NC,28607,WATAUGA,4.0,36.178336,-81.648168,32732,Other Cement Related
110022404352,SOUTHERN CONCRETE MATERIALS - BRYSON CITY,450 INDUSTRIAL PARK ROAD,BRYSON CITY,NC,28713,SWAIN,4.0,35.4104,-83.45816,32732,Other Cement Related
110018512386,MASSEYS READI-MIX CONCRETE INCORPORATED,1421 RAILROAD STREET,BURLINGTON,NC,27217,ALAMANCE,4.0,36.08468,-79.41531,32732,Other Cement Related
110001483582,"CHANDLER CONCRETE CO., INC. - WORTH STREET PLANT 601",100 WORTH STREET,BURLINGTON,NC,27215,ALAMANCE,4.0,36.09498,-79.43625,32732,Other Cement Related
110060261318,CEMEX CONSTRUCTION MATERIALS ATLANTIC,2250 HATCHERY RD,BURLINGTON,NC,27215,ALAMANCE,4.0,36.06277,-79.46671,32732,Other Cement Related
110041194971,"CHANDLER CONCRETE CO,, INC. - HUFFMAN MILL ROAD PLANT 605",1521 HUFFMAN MILL ROAD,BURLINGTON,NC,27215,ALAMANCE,4.0,36.05854,-79.5061,32732,Other Cement Related
110063951371,"SOUTHERN CONCRETE MATERIALS, INC. - BURNSVILLE",129 DEPOT STREET,BURNSVILLE,NC,28714,YANCEY,4.0,35.91489,-82.28036,32732,Other Cement Related
110054250163,COASTAL READY MIX CONCRETE CO INC. - BUXTON BACK ROAD,47790 BUXTON BACK ROAD - SR 1232,BUXTON,NC,27920,DARE,4.0,35.2654,-75.542966,32732,Other Cement Related
110002357752,SOUTHERN CONCRETE MATERIALS INC - CANTON,38 NEW CLYDE HWY,CANTON,NC,28716,HAYWOOD,4.0,35.53267,-82.85696,32732,Other Cement Related
110061709904,ARGOS READY MIX - CARRBORO PLANT (NO 16),219 GUTHRIE AVENUE,CARRBORO,NC,27510,ORANGE,4.0,35.90868,-79.067185,32732,Other Cement Related
110001504462,GARNERS SEPTIC TANK INC,121 STANTON HILL ROAD,CARTHAGE,NC,28327,MOORE,4.0,35.39857,-79.29003,32732,Other Cement Related
110061686714,SOUTHERN EQUIPMENT CO. - RALEIGH PLANT #4,331 REEDY CREEK RD.,CARY,NC,27511,WAKE,4.0,35.79214,-78.76847,32732,Other Cement Related
110006625679,CEMEX INCORPORATED,6411 IDEAL CEMENT ROAD,CASTLE HAYNE,NC,28429,NEW HANOVER,4.0,34.37823,-77.84782,32731,Other Cement Related
110007120506,READY MIXED CONCRETE COMPANY - CASTLE HAYNE,5630 HOLLY SHELTER ROAD (SR 1,CASTLE HAYNE,NC,28429,NEW HANOVER,4.0,34.35912,-77.85718,32732,Other Cement Related
110001490592,METROMONT CORPORATION,4101 GREENSBORO STREET,CHARLOTTE,NC,28206,MECKLENBURG,4.0,35.254322,-80.794526,32739,Other Cement Related
110022548340,DPD TEAM CONCRETE - CHOCOWINITY FACILITY,394 PATRICK LN,CHOCOWINITY,NC,27817,BEAUFORT,4.0,35.51973,-77.101999,32732,Other Cement Related
110030744853,"CONCRETE MATERIALS CO. - DIV OF CENTRAL CONCRETE GROUP, INC.",2875 TURKEY HWY.,CLINTON,NC,28328,SAMPSON,4.0,34.992789,-78.268999,32732,Other Cement Related
110071720361,READY MIXED CONCRETE - CLINTON PLANT 120,3095 TURKEY HIGHWAY,CLINTON,NC,28329,SAMPSON,4.0,34.96667,-78.33333,32732,Other Cement Related
110006625660,"HOG SLAT, INC. - CLINTON PLANT 2",1451 TURKEY HWY,CLINTON,NC,28328,SAMPSON,4.0,34.995787,-78.29449,32732,Other Cement Related
110071720536,"THOMAS CONCRETE OF CAROLINA, INC. - CONCORD PLANT",6363 POPLAR TENT ROAD,CONCORD,NC,28027,CABARRUS,4.0,35.407216,-80.684616,32732,Other Cement Related
110071720321,"CEMEX CONSTRUCTION MATERIALS ATLANTIC, LLC  -",4241 STOUGH ROAD,CONCORD,NC,28027,CABARRUS,4.0,35.358616,-80.620116,32732,Other Cement Related
110009717422,CABARRUS CONCRETE COMPANY,2807 ARMENTROUT DRIVE,CONCORD,NC,28025,CABARRUS,4.0,35.37785,-80.576716,32732,Other Cement Related
110001484144,"CONCRETE SUPPLY COMPANY, LLC - CONCORD",470 MCGILL AVE,CONCORD,NC,28027,CABARRUS COUNTY,4.0,35.415716,-80.612466,32732,Other Cement Related
110038047574,"UTILITY PRECAST, INC.",1420 IVEY CLINE ROAD,CONCORD,NC,28027,CABARRUS,4.0,35.39391,-80.70499,32739,Other Cement Related
110040903591,"CHANDLER CONCRETE/HIGH COUNTRY, LLC - CRUMPLER PLANT 504",1992 NC HWY 16 NORTH,CRUMPLER,NC,28617,ASHE,4.0,36.45019,-81.41248,32732,Other Cement Related
110040974951,"THOMAS CONCRETE OF CAROLINA, INC. - DENVER PL",4333 RACING PARK DRIVE,DENVER,NC,28037,LINCOLN,4.0,35.5486,-81.06022,32732,Other Cement Related
110001503365,DELLINGER SEPTIC TANK COMPANY INCORPORATED,8151 WEBBS ROAD,DENVER,NC,28037,LINCOLN,4.0,35.5236,-80.98067,32732,Other Cement Related
110001487141,CONCRETE SUPPLY COMPANY DENVER,247 N PILOT KNOB RD,DENVER,NC,28037,LINCOLN,4.0,35.44712,-80.9898,32732,Other Cement Related
110060259223,ARGOS READY MIX DENVER CONCRETE PLANT,4451 HWY 16 N,DENVER,NC,28037,LINCOLN,4.0,35.54305,-81.04781,32732,Other Cement Related
110001497372,CARR PRECAST CONCRETE,7519 PLAINVIEW HIGHWAY,DUNN,NC,28334,SAMPSON,4.0,35.26995,-78.5852,32732,Other Cement Related
110018520876,ARGOS READY MIX - DUNN PLANT (NO 22),401 NORTH FAYETTEVILLE AVENUE,DUNN,NC,28334,HARNETT,4.0,35.31185,-78.60905,32732,Other Cement Related
110001492876,HERITAGE CONCRETE SERVICE CORPORATION - DUNN PLANT,1300 NORTH MCKAY AVENUE,DUNN,NC,28334,HARNETT,4.0,35.32086,-78.60509,32732,Other Cement Related
110001500590,INTERMONT GROUP LTD,824 ELLIS RD,DURHAM,NC,27703,DURHAM,4.0,35.96465,-78.8695,32731,Other Cement Related
110018606427,CHANDLER CONCRETE COMPANY,DURHAM-ELLIS ROAD PLANT #607 1014 ELLIS ROAD,DURHAM,NC,27703,DURHAM,4.0,35.9602,-78.87282,32732,Other Cement Related
110071871525,ARGOS READY MIX - PLUM ST PLANT (NO. 14),312 PLUM STREET,DURHAM,NC,27703,DURHAM,4.0,35.9823,-78.883683,32732,Other Cement Related
110061587359,"THOMAS CONCRETE OF CAROLINA, INC.",2722 ANGIER AVENUE,DURHAM,NC,27703,DURHAM,4.0,35.97664,-78.86925,32732,Other Cement Related
110063741660,CHANDLER CONCRETE CO INC,2700 E PETTIGREW,DURHAM,NC,27703,DURHAM,4.0,35.97448,-78.87013,32732,Other Cement Related
110001487864,CHANDLER CONCRETE/PIEDMONT INC. - EDEN PLANT # 105,234 NORTH MAIN STREET,EDEN,NC,27288,ROCKINGHAM,4.0,36.52004,-79.69613,32732,Other Cement Related
110001485081,COMMERCIAL READY MIX CONCRETE - EDENTON,302 EAST HICKS STREET,EDENTON,NC,27932,CHOWAN,4.0,36.06599,-76.60098,32732,Other Cement Related
110001492117,NORTHEASTERN READY MIX INC,183 KNOBBS CREEK DRIVE,ELIZABETH CITY,NC,27909,PASQUOTANK,4.0,36.3189,-76.2153,32732,Other Cement Related
110001504710,COMMERCIAL READY MIX PRODUCTS INC - ELIZABETH CITY,168 KNOBBS CREEK DRIVE,ELIZABETH CITY,NC,27909,PASQUOTANK,4.0,36.317622,-76.213414,32732,Other Cement Related
110018549533,ELIZABETH CITY BRICK CO INC,901NORTH HUGHES BOULEVARD,ELIZABETH CITY,NC,27907,PASQUOTANK,4.0,36.3142,-76.22419,32732,Other Cement Related
110001497363,LEWIS BRADY CONCRETE,706 NORTH WALNUT STREET,FAIRMONT,NC,28340,ROBESON,4.0,34.520833,-79.111533,32732,Other Cement Related
110007119732,READY MIXED CONCRETE CO. - FARMVILLE,6928 HIGHWAY 258 SOUTH,FARMVILLE,NC,27828,PITT,4.0,35.533453,-77.604331,32732,Other Cement Related
110009852739,READY MIXED CONCRETE - FAYETTEVILLE PLANT,393 RANKIN STREET,FAYETTEVILLE,NC,28301,CUMBERLAND,4.0,35.05005,-78.88247,32732,Other Cement Related
110007377702,CONCRETE SERVICE CO PLANT NO 2 - REILLY,1081 SOUTH REILLY ROAD,FAYETTEVILLE,NC,28314,CUMBERLAND,4.0,35.05411,-79.02007,32732,Other Cement Related
110006718196,QUALITY CONCRETE COMPANY,1587 WILMINGTON HWY,FAYETTEVILLE,NC,28306,CUMBERLAND,4.0,35.01734,-78.86497,32732,Other Cement Related
110071870955,CONCRETE SERVICE COMPANY - RAMSEY ST. PLANT,130 BUILDERS BLVD.,FAYETTEVILLE,NC,28305,CUMBERLAND,4.0,35.072891,-78.878889,32732,Other Cement Related
110043686428,SOUTHEASTERN CONCRETE PRODUCTS OF FAYETTEVILL,1001 S. REILLY ROAD,FAYETTEVILLE,NC,28314,CUMBERLAND,4.0,35.053333,-79.014166,32732,Other Cement Related
110039071330,SOUTHERN CONCRETE MATERIALS FLETCHER PLANT,4840 HENDERSONVILLE RD,FLETCHER,NC,28732,HENDERSON,4.0,35.41666,-82.50666,32732,Other Cement Related
110022550069,"SOUTHERN CONCRETE MATERIALS, INC. - PRECAST PLANT",250 OLD HENDERSONVILLE HWY,FLETCHER,NC,28732,HENDERSON,4.0,35.4066,-82.50637,32732,Other Cement Related
110018709049,LATCO CONCRETE PRODUCTS INCORPORATED,HIGHWAY 221A SOUTH,FOREST CITY,NC,28043,RUTHERFORD,4.0,35.29779,-81.8478,32732,Other Cement Related
110001488202,TRI CITY CONCRETE INC,158 WITHROW RD,FOREST CITY,NC,28043,RUTHERFORD,4.0,35.344435,-81.885974,32732,Other Cement Related
110009717146,"SOUTHERN CONCRETE MATERIALS, INC. - FRANKLIN",49 WELLS GROVE ROAD,FRANKLIN,NC,28734,MACON,4.0,35.175033,-83.372783,32732,Other Cement Related
110001487169,B AND B CONCRETE PRODUCTS,1629 GEORGIA HIGHWAY,FRANKLIN,NC,28734,MACON,4.0,35.1642,-83.3956,32732,Other Cement Related
110001487178,"SOUTHERN CONCRETE MATERIALS, INC. - SOUTH FRANKLIN PLANT",1559 GEORGIA RD,FRANKLIN,NC,28734,MACON,4.0,35.15288,-83.39216,32732,Other Cement Related
110001501802,FUQUAY ACADEMY,1400 WEST ACADEMY STREET,FUQUAY VARINA,NC,27526,WAKE,4.0,35.573498,-78.837521,32732,Other Cement Related
110061587395,THOMAS CONCRETE INC. - FUQUAY-VARINA,140 PAMELA DRIVE,FUQUAY-VARINA,NC,27526,HARNETT,4.0,35.52755,-78.81448,32732,Other Cement Related
110010448747,SOUTHERN EQUIPMENT CO (DBA RMCC) - FUQUA-VARINA - PLANT #10,1506 HOLLAND ROAD,FUQUAY-VARINA,NC,27530,WAKE,4.0,35.569983,-78.768266,32732,Other Cement Related
110001501731,READY MIXED CONCRETE COMPANY GARNER NUMBER 5,604 OLD GARNER ROAD,GARNER,NC,27529,WAKE,4.0,35.704333,-78.597783,32732,Other Cement Related
110001494525,CONCRETE SUPPLY,401 E MAIN AVE,GASTONIA,NC,28054,GASTON,4.0,35.26388,-81.17577,32732,Other Cement Related
110001494785,"THOMAS CONCRETE COMPANY, INC., GASTONIA",5614 UNION ROAD,GASTONIA,NC,28056,GASTON,4.0,35.180516,-81.133533,32732,Other Cement Related
110007121792,"CONCRETE SUPPLY, NORTH GASTONIA PLANT",201 NORTH HARTMAN ROAD,GASTONIA,NC,28052,GASTON,4.0,35.2961,-81.18492,32732,Other Cement Related
110001493875,READY MIXED CONCRETE CO. - GOLDSBORO,506 WEST CHESTNUT STREET,GOLDSBORO,NC,27530,WAYNE,4.0,35.38374,-78.00461,32732,Other Cement Related
110001491243,ARNOLD WILBERT CORPORATION CREMATORY,1401 WEST GRANTHAM STREET,GOLDSBORO,NC,27530,WAYNE,4.0,35.40196,-78.01797,32732,Other Cement Related
110071872309,S & W READY MIX CONCRETE CO. - GOLDSBORO,237 SANDSTONE ROAD,GOLDSBORO,NC,27530,WAYNE,4.0,35.2806,-77.91529,32732,Other Cement Related
110037599845,CHANDLER CONCRETE GRANTSBORO-PLANT 904,622 NEW DITCH ROAD,GRANTSBORO,NC,28529,PAMLICO,4.0,35.152316,-76.82095,32732,Other Cement Related
110012656474,MURDOCK CONCRETE COMPANY,210 N. CHIMNEY ROCK RD.,GREENSBORO,NC,27409,GUILFORD,4.0,36.08142,-79.92242,32732,Other Cement Related
110061768485,"CHANDLER CONCRETE/PIEDMONT, INC. - CHIMNEY ROCK RD PLANT 103",114 CHIMNEY ROCK ROAD,GREENSBORO,NC,27409,GUILFORD,4.0,36.076595,-79.918149,32732,Other Cement Related
110022548830,CENTRAL CAROLINA CONCRETE COMPANY,3905 LIBERTY RD,GREENSBORO,NC,27406,GUILFORD,4.0,36.009133,-79.755416,32732,Other Cement Related
110001486277,OLDCASTLE PRECAST INC,8408 WEST MARKET STREET,GREENSBORO,NC,27409,GUILFORD,4.0,36.09335,-79.96161,32732,Other Cement Related
110001490985,CAROLINA CAST STONE COMPANY INCORPORATED,1023 BOULDER ROAD,GREENSBORO,NC,27409,GUILFORD,4.0,36.06145,-79.93176,32739,Other Cement Related
110060261354,CONCRETE SUPPLY CO  LLC - BOEING DR,7620 BOEING DR,GREENSBORO,NC,27409,GUILFORD,4.0,36.08084,-79.94867,32732,Other Cement Related
110038457274,"MASSEY READY-MIX CONCRETE, INC.",4048 VIEWMONT ROAD,GREENSBORO,NC,27406,GUILFORD,4.0,35.99745,-79.849666,32732,Other Cement Related
110040904563,"CHANDLER CONCRETE/PIEDMONT, INC.-MILL STREET",1424 MILL STREET,GREENSBORO,NC,27408,GUILFORD,4.0,36.0891,-79.811283,32732,Other Cement Related
110071870423,"CHANDLER CONCRETE/PIEDMONT, INC. - SWING RD. PLT. # 102",207 S. SWING ROAD,GREENSBORO,NC,27409,GUILFORD,4.0,36.0726,-79.908666,32732,Other Cement Related
110001490823,ADAMS AN OLDCASTLE CO GREENSBORO,108 BUCHANAN CHURCH ROAD,GREENSBORO,NC,27405,GUILFORD,4.0,36.08561,-79.71329,32739,Other Cement Related
110071870430,CENTRAL CAROLINA CONCRETE LLC,296 EDWARDIA DRIVE,GREENSBORO,NC,27409,GUILFORD,4.0,36.067953,-79.885933,32732,Other Cement Related
110012656704,"HARPER CONSTRUCTION, INC.",6431 BURNT POPULAR ROAD,GREENSBORO,NC,27409,GUILFORD,4.0,36.077025,-79.946947,32732,Other Cement Related
110070062115,"CHANDLER CONCRETE/PIEDMONT, INC. - PLANT. 117 - ELM ST.",3107-C SOUTH ELM-EUGENE STREET,GREENSBORO,NC,27402,GUILFORD,4.0,36.02532,-79.79167,32732,Other Cement Related
110001487490,READY MIXED CONCRETE CO - GREENVILLE,699 NORTH GREENE STREET,GREENVILLE,NC,27834,PITT,4.0,35.62498,-77.37388,32732,Other Cement Related
110022549768,METROMONT MATERIALS CORPORATION - HAMLET PLANT,1053 AIRPORT RD,HAMLET,NC,28345,RICHMOND,4.0,34.87246,-79.74062,32732,Other Cement Related
110054262944,"ARGOS READY MIX (CAROLINAS), LLC - DBA READY MIXED CONCRETE",2210 SIDBURY ROAD,HAMPSTEAD,NC,28443,PENDER,4.0,34.3355,-77.784916,32732,Other Cement Related
110018859047,"THOMAS CONCRETE OF CAROLINA, INC. - HARRISBURG PLANT",7414 MILLBROOK ROAD,HARRISBURG,NC,28075,CABARRUS,4.0,35.311983,-80.678083,32732,Other Cement Related
110041009823,"S & W READY MIX CONCRETE COMPANY, LLC - HAVELOCK PLANT",1574 HIGHWAY 101,HAVELOCK,NC,28532,CRAVEN,4.0,34.95,-76.94999,32732,Other Cement Related
110002381958,"CHANDLER CONCRETE COMPANY, INCORPORATED",1666 NC HWY 49 NORTH,HAW RIVER,NC,27258,ALAMANCE,4.0,36.131866,-79.363833,32732,Other Cement Related
110001488827,JOHNSONS BLOCK AND CONCRETE CO INC,1873 NC 39 HIGHWAY SOUTH,HENDERSON,NC,27537,VANCE,4.0,36.314543,-78.378336,32732,Other Cement Related
110018674120,SOUTHERN CONCRETE MATERIALS,715 SHEPPARD STREET,HENDERSONVILLE,NC,28792,HENDERSON,4.0,35.29748,-82.43802,32732,Other Cement Related
110022550078,"KINGSWAY READY MIX, INC.",14 NIX RD,HENDERSONVILLE,NC,28792,HENDERSON,4.0,35.35281,-82.43761,32732,Other Cement Related
110001484894,KERRS HICKORY READY MIX,1126 1ST AVE SW,HICKORY,NC,28602,CATAWBA,4.0,35.731331,-81.357788,32732,Other Cement Related
110001476199,ARGOS USA LLC - HICKORY PLANT,2001 MAIN AVENUE SE,HICKORY,NC,28602,CATAWBA,4.0,35.7318,-81.30144,32732,Other Cement Related
110030903379,"ARGOS READY MIX (CAROLINAS), LLC - DBA READY MIXED CONCRETE",406 TOMLINSON STREET,HIGH POINT,NC,27260,GUILFORD,4.0,35.95118,-80.00764,32732,Other Cement Related
110010449719,RMC CAROLINA MATERIALS INCORPORATED - THOMASVILLE PLANT,5813 CLAYTON STREET,HIGH POINT,NC,27263,GUILFORD,4.0,35.911479,-80.04712,32732,Other Cement Related
110001485919,CHILDERS CONCRETE COMPANY,200 WISE AVENUE,HIGH POINT,NC,27260,GUILFORD,4.0,35.94864,-80.00133,32732,Other Cement Related
110071719176,CHANDLER CONCRETE CO. INC. - HILLSBOROUGH,1501 OLD NC 10,HILLSBOROUGH,NC,27278,ORANGE,4.0,36.05195,-79.073533,32732,Other Cement Related
110054283299,SOUTHERN EQUIPMENT CO (DBA RMCC) - HILLSBOROUGH - PLANT #53,411 VALLEY FORGE ROAD,HILLSBOROUGH,NC,27278,ORANGE,4.0,36.06163,-79.08992,32732,Other Cement Related
110006718169,S. T. WOOTEN CORPORATION - HUBERT,117 STARLING ROAD,HUBERT,NC,28539,ONSLOW,4.0,34.70992,-77.23729,32732,Other Cement Related
110002441769,"CALDWELL READY-MIX, INC.",2823 MISSION ROAD,HUDSON,NC,28638,CALDWELL,4.0,35.83315,-81.46064,32732,Other Cement Related
110041385532,"CEMEX CONSTRUCTION MATERIALS ATLANTIC, LLC -",4206 UNIONVILLE-INDIAN TRAIL ROAD WEST,INDIAN TRAIL,NC,28079,UNION,4.0,35.076433,-80.634533,32732,Other Cement Related
110001488596,ARGOS USA LLC - INDIAN TRAIL PLANT,1316 WAXHAW - INDIAN TRAIL ROA,INDIAN TRAIL,NC,28079,UNION,4.0,35.0651,-80.68102,32732,Other Cement Related
110009717226,"ARGOS READY MIX CAROLINAS, LLC D/B/A READY MIXED CONCRETE",222 BELL FORK RD,JACKSONVILLE,NC,28540,ONSLOW,4.0,34.76314,-77.40173,32732,Other Cement Related
110001488177,CONCRETE SUPPLY CO  - KANNAPOLIS,2405 LINDA AVENUE,KANNAPOLIS,NC,28083,ROWAN,4.0,35.5275,-80.613056,32732,Other Cement Related
110070121439,CLODFELTER CONCRETE CO INC,9785 CREEKWOOD FOREST DRIVE,KERNERSVILLE,NC,27284,FORSYTH,4.0,36.03615,-80.06065,32732,Other Cement Related
110058300440,PRESTIGE CONCRETE,2862 HWY 66 SOUTH,KERNERSVILLE,NC,27284,FORSYTH,4.0,36.02489,-80.05952,32732,Other Cement Related
110071719275,READY MIXED CONCRETE CO. - KINSTON,3350 NC HIGHWAY 11 NORTH,KINSTON,NC,28501,LENOIR,4.0,35.2753,-77.5658,32732,Other Cement Related
110001491957,TNT SERVICES INC,3908 POOR RIDGE RD,KITTY HAWK,NC,27949,DARE,4.0,36.0567,-75.71489,32732,Other Cement Related
110033646892,THOMAS CONCRETE OF CAROLINA - KNIGHTDALE BATCH PLANT,507 OLD MONTAGUE ROAD,KNIGHTDALE,NC,27545,WAKE,4.0,35.80101,-78.50474,32732,Other Cement Related
110037606061,CAPITAL READY MIX CONCRETE - KNIGHTDALE PLANT,512 THREE SISTERS ROAD,KNIGHTDALE,NC,27545,WAKE,4.0,35.79626,-78.43533,32732,Other Cement Related
110054262365,SOUTHERN EQUIPMENT CO (DBA RMCC) - KNIGHTDALE - PLANT #1,6840 FORRESTVILLE ROAD,KNIGHTDALE,NC,27545,WAKE,4.0,35.809383,-78.491483,32732,Other Cement Related
110001493250,COVINGTON CONCRETE INCORPORATED,213 GILL STREET,LAURINBURG,NC,28352,SCOTLAND,4.0,34.77912,-79.46212,32732,Other Cement Related
110061715265,ARGOS READY MIX - LAURINBURG PLANT (NO 119),13820 DIXIE GUANO ROAD,LAURINBURG,NC,28352,SCOTLAND,4.0,34.759631,-79.434775,32732,Other Cement Related
110060259250,ARGOS READY MIX LELAND CONCRETE PLANT,9689 SE PLOOF RD,LELAND,NC,28451,BRUNSWICK,4.0,34.21789,-78.01046,32732,Other Cement Related
110001503356,"GAMEWELL SEPTIC TANK, INC.",1965 TANK HILL PLACE,LENOIR,NC,28645,CALDWELL,4.0,35.88407,-81.61474,32739,Other Cement Related
110001484322,"HAMBY BROTHERS CONCRETE, INC.",2051 MORGANTON BLVD SW,LENOIR,NC,28645,CALDWELL,4.0,35.89581,-81.56478,32732,Other Cement Related
110010293805,"KERR'S HICKORY READY-MIXED CONCRETE CO., INC.",1190 BRADFORD MOUNTAIN ROAD,LENOIR,NC,28645,CALDWELL,4.0,35.88267,-81.5568,32732,Other Cement Related
110071871627,CALLAHAN CONCRETE CO.,3545 WEST US HIGHWAY 64,LEXINGTON,NC,27295,DAVIDSON,4.0,35.851166,-80.327016,32732,Other Cement Related
